index STRING_id
564 1257118.L8GGW6
565 1257118.L8GGW7
566 1257118.L8GGX1
567 1257118.L8GGX4
568 1257118.L8GGX7
569 1257118.L8GGY3
570 1257118.L8GGY4
571 1257118.L8GGY5
572 1257118.L8GGY6
573 1257118.L8GGY7
574 1257118.L8GGY8
575 1257118.L8GGY9
576 1257118.L8GGZ1
577 1257118.L8GGZ4
578 1257118.L8GGZ7
579 1257118.L8GGZ8
580 1257118.L8GGZ9
581 1257118.L8GH00
582 1257118.L8GH05
583 1257118.L8GH08
584 1257118.L8GH10
585 1257118.L8GH12
586 1257118.L8GH15
587 1257118.L8GH26
588 1257118.L8GH28
589 1257118.L8GH34
590 1257118.L8GH36
591 1257118.L8GH39
592 1257118.L8GH41
593 1257118.L8GH43
594 1257118.L8GH44
595 1257118.L8GH45
596 1257118.L8GH55
597 1257118.L8GH56
598 1257118.L8GH57
599 1257118.L8GH59
600 1257118.L8GH60
601 1257118.L8GH61
602 1257118.L8GH64
603 1257118.L8GH69
604 1257118.L8GH71
605 1257118.L8GH72
606 1257118.L8GH74
607 1257118.L8GH76
608 1257118.L8GH81
609 1257118.L8GH82
610 1257118.L8GH84
611 1257118.L8GH85
612 1257118.L8GH87
613 1257118.L8GH92
614 1257118.L8GH95
615 1257118.L8GH97
616 1257118.L8GH98
617 1257118.L8GHA1
618 1257118.L8GHA3
619 1257118.L8GHA6
620 1257118.L8GHA9
621 1257118.L8GHB1
622 1257118.L8GHB3
623 1257118.L8GHB4
624 1257118.L8GHB5
625 1257118.L8GHB6
626 1257118.L8GHB7
627 1257118.L8GHB9
628 1257118.L8GHC1
629 1257118.L8GHC4
630 1257118.L8GHC6
631 1257118.L8GHC7
632 1257118.L8GHD3
633 1257118.L8GHD4
634 1257118.L8GHD8
635 1257118.L8GHD9
636 1257118.L8GHE2
637 1257118.L8GHE3
638 1257118.L8GHE5
639 1257118.L8GHE6
640 1257118.L8GHE7
641 1257118.L8GHE8
642 1257118.L8GHE9
643 1257118.L8GHF3
644 1257118.L8GHF4
645 1257118.L8GHF6
646 1257118.L8GHF8
647 1257118.L8GHG0
648 1257118.L8GHG3
649 1257118.L8GHG6
650 1257118.L8GHG8
651 1257118.L8GHH0
652 1257118.L8GHH5
653 1257118.L8GHH6
654 1257118.L8GHH8
655 1257118.L8GHH9
656 1257118.L8GHI0
