index STRING_id
221 1122615.GCA_000422845_00369
222 1122615.GCA_000422845_00370
223 1122615.GCA_000422845_00371
224 1122615.GCA_000422845_00372
225 1122615.GCA_000422845_00374
226 1122615.GCA_000422845_00375
227 1122615.GCA_000422845_00378
228 1122615.GCA_000422845_00379
229 1122615.GCA_000422845_00380
230 1122615.GCA_000422845_00383
231 1122615.GCA_000422845_00387
232 1122615.GCA_000422845_00388
233 1122615.GCA_000422845_00391
234 1122615.GCA_000422845_00392
235 1122615.GCA_000422845_00393
236 1122615.GCA_000422845_00397
237 1122615.GCA_000422845_00398
238 1122615.GCA_000422845_00402
239 1122615.GCA_000422845_00403
240 1122615.GCA_000422845_00404
241 1122615.GCA_000422845_00405
242 1122615.GCA_000422845_00408
243 1122615.GCA_000422845_00409
244 1122615.GCA_000422845_00413
245 1122615.GCA_000422845_00414
246 1122615.GCA_000422845_00415
247 1122615.GCA_000422845_00418
248 1122615.GCA_000422845_00420
249 1122615.GCA_000422845_00421
250 1122615.GCA_000422845_00422
251 1122615.GCA_000422845_00423
252 1122615.GCA_000422845_00424
253 1122615.GCA_000422845_00425
254 1122615.GCA_000422845_00426
255 1122615.GCA_000422845_00428
256 1122615.GCA_000422845_00429
257 1122615.GCA_000422845_00430
258 1122615.GCA_000422845_00431
259 1122615.GCA_000422845_00432
260 1122615.GCA_000422845_00433
261 1122615.GCA_000422845_00434
262 1122615.GCA_000422845_00436
263 1122615.GCA_000422845_00437
264 1122615.GCA_000422845_00438
265 1122615.GCA_000422845_00439
266 1122615.GCA_000422845_00440
267 1122615.GCA_000422845_00443
268 1122615.GCA_000422845_00444
269 1122615.GCA_000422845_00446
270 1122615.GCA_000422845_00447
271 1122615.GCA_000422845_00448
272 1122615.GCA_000422845_00449
273 1122615.GCA_000422845_00450
274 1122615.GCA_000422845_00451
275 1122615.GCA_000422845_00454
276 1122615.GCA_000422845_00455
277 1122615.GCA_000422845_00456
278 1122615.GCA_000422845_00457
279 1122615.GCA_000422845_00458
280 1122615.GCA_000422845_00459
281 1122615.GCA_000422845_00460
282 1122615.GCA_000422845_00462
283 1122615.GCA_000422845_00463
284 1122615.GCA_000422845_00464
285 1122615.GCA_000422845_00465
286 1122615.GCA_000422845_00466
287 1122615.GCA_000422845_00467
288 1122615.GCA_000422845_00469
289 1122615.GCA_000422845_00470
290 1122615.GCA_000422845_00471
291 1122615.GCA_000422845_00472
292 1122615.GCA_000422845_00473
293 1122615.GCA_000422845_00478
294 1122615.GCA_000422845_00481
295 1122615.GCA_000422845_00482
296 1122615.GCA_000422845_00483
297 1122615.GCA_000422845_00486
298 1122615.GCA_000422845_00487
299 1122615.GCA_000422845_00488
300 1122615.GCA_000422845_00489
301 1122615.GCA_000422845_00490
302 1122615.GCA_000422845_00491
303 1122615.GCA_000422845_00494
304 1122615.GCA_000422845_00497
305 1122615.GCA_000422845_00499
306 1122615.GCA_000422845_00506
307 1122615.GCA_000422845_00507
308 1122615.GCA_000422845_00508
309 1122615.GCA_000422845_00511
310 1122615.GCA_000422845_00512
311 1122615.GCA_000422845_00514
312 1122615.GCA_000422845_00515
313 1122615.GCA_000422845_00516
314 1122615.GCA_000422845_00517
315 1122615.GCA_000422845_00518
316 1122615.GCA_000422845_00519
317 1122615.GCA_000422845_00520
318 1122615.GCA_000422845_00521
319 1122615.GCA_000422845_00522
320 1122615.GCA_000422845_00523
321 1122615.GCA_000422845_00524
322 1122615.GCA_000422845_00525
323 1122615.GCA_000422845_00526
324 1122615.GCA_000422845_00527
325 1122615.GCA_000422845_00528
326 1122615.GCA_000422845_00531
327 1122615.GCA_000422845_00533
328 1122615.GCA_000422845_00534
329 1122615.GCA_000422845_00536
330 1122615.GCA_000422845_00538
331 1122615.GCA_000422845_00539
332 1122615.GCA_000422845_00541
333 1122615.GCA_000422845_00542
334 1122615.GCA_000422845_00544
335 1122615.GCA_000422845_00545
336 1122615.GCA_000422845_00546
337 1122615.GCA_000422845_00548
338 1122615.GCA_000422845_00550
339 1122615.GCA_000422845_00553
340 1122615.GCA_000422845_00555
341 1122615.GCA_000422845_00558
342 1122615.GCA_000422845_00559
343 1122615.GCA_000422845_00560
344 1122615.GCA_000422845_00562
345 1122615.GCA_000422845_00563
346 1122615.GCA_000422845_00565
347 1122615.GCA_000422845_00566
348 1122615.GCA_000422845_00567
349 1122615.GCA_000422845_00568
350 1122615.GCA_000422845_00569
351 1122615.GCA_000422845_00570
352 1122615.GCA_000422845_00572
353 1122615.GCA_000422845_00574
354 1122615.GCA_000422845_00575
355 1122615.GCA_000422845_00576
356 1122615.GCA_000422845_00577
357 1122615.GCA_000422845_00580
358 1122615.GCA_000422845_00581
359 1122615.GCA_000422845_00582
360 1122615.GCA_000422845_00583
361 1122615.GCA_000422845_00584
362 1122615.GCA_000422845_00587
363 1122615.GCA_000422845_00588
364 1122615.GCA_000422845_00591
365 1122615.GCA_000422845_00593
366 1122615.GCA_000422845_00594
367 1122615.GCA_000422845_00597
368 1122615.GCA_000422845_00598
369 1122615.GCA_000422845_00599
370 1122615.GCA_000422845_00600
371 1122615.GCA_000422845_00601
372 1122615.GCA_000422845_00602
373 1122615.GCA_000422845_00603
374 1122615.GCA_000422845_00604
375 1122615.GCA_000422845_00606
376 1122615.GCA_000422845_00607
377 1122615.GCA_000422845_00608
378 1122615.GCA_000422845_00609
379 1122615.GCA_000422845_00610
380 1122615.GCA_000422845_00611
381 1122615.GCA_000422845_00612
382 1122615.GCA_000422845_00613
383 1122615.GCA_000422845_00614
384 1122615.GCA_000422845_00615
385 1122615.GCA_000422845_00616
386 1122615.GCA_000422845_00618
387 1122615.GCA_000422845_00619
388 1122615.GCA_000422845_00620
389 1122615.GCA_000422845_00621
390 1122615.GCA_000422845_00622
391 1122615.GCA_000422845_00623
392 1122615.GCA_000422845_00624
393 1122615.GCA_000422845_00626
394 1122615.GCA_000422845_00627
395 1122615.GCA_000422845_00628
396 1122615.GCA_000422845_00629
397 1122615.GCA_000422845_00630
398 1122615.GCA_000422845_00631
399 1122615.GCA_000422845_00632
400 1122615.GCA_000422845_00633
401 1122615.GCA_000422845_00634
402 1122615.GCA_000422845_00635
403 1122615.GCA_000422845_00637
404 1122615.GCA_000422845_00638
405 1122615.GCA_000422845_00639
406 1122615.GCA_000422845_00640
407 1122615.GCA_000422845_00642
408 1122615.GCA_000422845_00643
409 1122615.GCA_000422845_00644
410 1122615.GCA_000422845_00645
411 1122615.GCA_000422845_00646
412 1122615.GCA_000422845_00647
413 1122615.GCA_000422845_00648
414 1122615.GCA_000422845_00649
415 1122615.GCA_000422845_00650
416 1122615.GCA_000422845_00652
417 1122615.GCA_000422845_00654
418 1122615.GCA_000422845_00655
419 1122615.GCA_000422845_00656
420 1122615.GCA_000422845_00658
421 1122615.GCA_000422845_00659
422 1122615.GCA_000422845_00660
423 1122615.GCA_000422845_00661
424 1122615.GCA_000422845_00662
425 1122615.GCA_000422845_00663
426 1122615.GCA_000422845_00664
427 1122615.GCA_000422845_00666
428 1122615.GCA_000422845_00667
429 1122615.GCA_000422845_00668
430 1122615.GCA_000422845_00670
431 1122615.GCA_000422845_00671
432 1122615.GCA_000422845_00672
433 1122615.GCA_000422845_00675
434 1122615.GCA_000422845_00676
435 1122615.GCA_000422845_00678
436 1122615.GCA_000422845_00679
437 1122615.GCA_000422845_00680
438 1122615.GCA_000422845_00681
439 1122615.GCA_000422845_00682
440 1122615.GCA_000422845_00683
441 1122615.GCA_000422845_00684
442 1122615.GCA_000422845_00686
443 1122615.GCA_000422845_00688
444 1122615.GCA_000422845_00689
445 1122615.GCA_000422845_00691
446 1122615.GCA_000422845_00692
447 1122615.GCA_000422845_00694
448 1122615.GCA_000422845_00695
449 1122615.GCA_000422845_00696
450 1122615.GCA_000422845_00697
451 1122615.GCA_000422845_00698
452 1122615.GCA_000422845_00700
453 1122615.GCA_000422845_00701
454 1122615.GCA_000422845_00702
455 1122615.GCA_000422845_00703
456 1122615.GCA_000422845_00704
457 1122615.GCA_000422845_00705
458 1122615.GCA_000422845_00706
459 1122615.GCA_000422845_00707
460 1122615.GCA_000422845_00710
461 1122615.GCA_000422845_00711
462 1122615.GCA_000422845_00712
463 1122615.GCA_000422845_00713
464 1122615.GCA_000422845_00714
465 1122615.GCA_000422845_00715
466 1122615.GCA_000422845_00717
467 1122615.GCA_000422845_00718
468 1122615.GCA_000422845_00723
469 1122615.GCA_000422845_00724
470 1122615.GCA_000422845_00725
471 1122615.GCA_000422845_00726
472 1122615.GCA_000422845_00727
473 1122615.GCA_000422845_00728
474 1122615.GCA_000422845_00729
475 1122615.GCA_000422845_00730
476 1122615.GCA_000422845_00731
477 1122615.GCA_000422845_00732
478 1122615.GCA_000422845_00733
479 1122615.GCA_000422845_00734
480 1122615.GCA_000422845_00735
481 1122615.GCA_000422845_00736
482 1122615.GCA_000422845_00737
483 1122615.GCA_000422845_00738
484 1122615.GCA_000422845_00739
485 1122615.GCA_000422845_00740
486 1122615.GCA_000422845_00741
487 1122615.GCA_000422845_00743
488 1122615.GCA_000422845_00744
489 1122615.GCA_000422845_00745
490 1122615.GCA_000422845_00746
491 1122615.GCA_000422845_00747
492 1122615.GCA_000422845_00748
493 1122615.GCA_000422845_00751
494 1122615.GCA_000422845_00752
495 1122615.GCA_000422845_00753
496 1122615.GCA_000422845_00754
497 1122615.GCA_000422845_00755
498 1122615.GCA_000422845_00756
499 1122615.GCA_000422845_00757
500 1122615.GCA_000422845_00758
501 1122615.GCA_000422845_00759
502 1122615.GCA_000422845_00760
503 1122615.GCA_000422845_00762
504 1122615.GCA_000422845_00763
505 1122615.GCA_000422845_00764
506 1122615.GCA_000422845_00765
507 1122615.GCA_000422845_00766
508 1122615.GCA_000422845_00768
509 1122615.GCA_000422845_00769
510 1122615.GCA_000422845_00770
511 1122615.GCA_000422845_00772
512 1122615.GCA_000422845_00773
513 1122615.GCA_000422845_00774
514 1122615.GCA_000422845_00775
515 1122615.GCA_000422845_00777
516 1122615.GCA_000422845_00781
517 1122615.GCA_000422845_00782
518 1122615.GCA_000422845_00783
519 1122615.GCA_000422845_00785
520 1122615.GCA_000422845_00786
521 1122615.GCA_000422845_00787
522 1122615.GCA_000422845_00788
523 1122615.GCA_000422845_00789
524 1122615.GCA_000422845_00792
525 1122615.GCA_000422845_00793
526 1122615.GCA_000422845_00795
527 1122615.GCA_000422845_00796
528 1122615.GCA_000422845_00797
529 1122615.GCA_000422845_00799
530 1122615.GCA_000422845_00801
531 1122615.GCA_000422845_00802
532 1122615.GCA_000422845_00810
533 1122615.GCA_000422845_00812
534 1122615.GCA_000422845_00814
535 1122615.GCA_000422845_00815
536 1122615.GCA_000422845_00816
537 1122615.GCA_000422845_00817
538 1122615.GCA_000422845_00819
539 1122615.GCA_000422845_00820
540 1122615.GCA_000422845_00821
541 1122615.GCA_000422845_00822
542 1122615.GCA_000422845_00823
543 1122615.GCA_000422845_00825
544 1122615.GCA_000422845_00826
545 1122615.GCA_000422845_00827
546 1122615.GCA_000422845_00828
547 1122615.GCA_000422845_00829
548 1122615.GCA_000422845_00831
549 1122615.GCA_000422845_00832
550 1122615.GCA_000422845_00833
551 1122615.GCA_000422845_00834
552 1122615.GCA_000422845_00835
553 1122615.GCA_000422845_00836
554 1122615.GCA_000422845_00837
555 1122615.GCA_000422845_00838
556 1122615.GCA_000422845_00839
557 1122615.GCA_000422845_00840
558 1122615.GCA_000422845_00841
559 1122615.GCA_000422845_00843
560 1122615.GCA_000422845_00844
561 1122615.GCA_000422845_00845
562 1122615.GCA_000422845_00846
563 1122615.GCA_000422845_00848
564 1122615.GCA_000422845_00849
565 1122615.GCA_000422845_00850
566 1122615.GCA_000422845_00851
567 1122615.GCA_000422845_00852
568 1122615.GCA_000422845_00853
569 1122615.GCA_000422845_00854
570 1122615.GCA_000422845_00855
571 1122615.GCA_000422845_00857
572 1122615.GCA_000422845_00860
573 1122615.GCA_000422845_00861
574 1122615.GCA_000422845_00862
575 1122615.GCA_000422845_00863
576 1122615.GCA_000422845_00864
577 1122615.GCA_000422845_00865
578 1122615.GCA_000422845_00866
579 1122615.GCA_000422845_00867
580 1122615.GCA_000422845_00868
581 1122615.GCA_000422845_00869
582 1122615.GCA_000422845_00870
583 1122615.GCA_000422845_00873
584 1122615.GCA_000422845_00874
585 1122615.GCA_000422845_00875
586 1122615.GCA_000422845_00876
587 1122615.GCA_000422845_00878
588 1122615.GCA_000422845_00879
589 1122615.GCA_000422845_00880
590 1122615.GCA_000422845_00881
591 1122615.GCA_000422845_00882
592 1122615.GCA_000422845_00883
593 1122615.GCA_000422845_00884
594 1122615.GCA_000422845_00886
595 1122615.GCA_000422845_00887
596 1122615.GCA_000422845_00888
597 1122615.GCA_000422845_00889
598 1122615.GCA_000422845_00890
599 1122615.GCA_000422845_00891
600 1122615.GCA_000422845_00892
601 1122615.GCA_000422845_00893
602 1122615.GCA_000422845_00894
603 1122615.GCA_000422845_00895
604 1122615.GCA_000422845_00896
605 1122615.GCA_000422845_00897
606 1122615.GCA_000422845_00898
607 1122615.GCA_000422845_00899
608 1122615.GCA_000422845_00900
609 1122615.GCA_000422845_00903
610 1122615.GCA_000422845_00905
611 1122615.GCA_000422845_00906
612 1122615.GCA_000422845_00911
613 1122615.GCA_000422845_00912
614 1122615.GCA_000422845_00914
615 1122615.GCA_000422845_00915
616 1122615.GCA_000422845_00916
617 1122615.GCA_000422845_00917
618 1122615.GCA_000422845_00918
619 1122615.GCA_000422845_00919
620 1122615.GCA_000422845_00920
621 1122615.GCA_000422845_00921
622 1122615.GCA_000422845_00922
623 1122615.GCA_000422845_00924
624 1122615.GCA_000422845_00925
625 1122615.GCA_000422845_00927
626 1122615.GCA_000422845_00928
627 1122615.GCA_000422845_00929
628 1122615.GCA_000422845_00931
629 1122615.GCA_000422845_00932
630 1122615.GCA_000422845_00934
631 1122615.GCA_000422845_00938
632 1122615.GCA_000422845_00939
633 1122615.GCA_000422845_00942
634 1122615.GCA_000422845_00943
635 1122615.GCA_000422845_00944
636 1122615.GCA_000422845_00945
637 1122615.GCA_000422845_00946
638 1122615.GCA_000422845_00947
639 1122615.GCA_000422845_00948
640 1122615.GCA_000422845_00950
641 1122615.GCA_000422845_00952
642 1122615.GCA_000422845_00955
643 1122615.GCA_000422845_00956
644 1122615.GCA_000422845_00957
645 1122615.GCA_000422845_00958
646 1122615.GCA_000422845_00960
647 1122615.GCA_000422845_00962
648 1122615.GCA_000422845_00963
649 1122615.GCA_000422845_00964
650 1122615.GCA_000422845_00965
651 1122615.GCA_000422845_00966
652 1122615.GCA_000422845_00967
653 1122615.GCA_000422845_00969
654 1122615.GCA_000422845_00970
655 1122615.GCA_000422845_00975
656 1122615.GCA_000422845_00976
657 1122615.GCA_000422845_00977
658 1122615.GCA_000422845_00978
659 1122615.GCA_000422845_00979
660 1122615.GCA_000422845_00981
661 1122615.GCA_000422845_00982
662 1122615.GCA_000422845_00983
663 1122615.GCA_000422845_00984
664 1122615.GCA_000422845_00985
665 1122615.GCA_000422845_00986
666 1122615.GCA_000422845_00987
667 1122615.GCA_000422845_00988
668 1122615.GCA_000422845_00989
669 1122615.GCA_000422845_00990
670 1122615.GCA_000422845_00991
671 1122615.GCA_000422845_00992
672 1122615.GCA_000422845_00993
673 1122615.GCA_000422845_00994
674 1122615.GCA_000422845_00995
675 1122615.GCA_000422845_00996
676 1122615.GCA_000422845_00997
677 1122615.GCA_000422845_00998
678 1122615.GCA_000422845_00999
679 1122615.GCA_000422845_01001
680 1122615.GCA_000422845_01002
681 1122615.GCA_000422845_01004
682 1122615.GCA_000422845_01005
683 1122615.GCA_000422845_01006
684 1122615.GCA_000422845_01007
685 1122615.GCA_000422845_01009
686 1122615.GCA_000422845_01011
687 1122615.GCA_000422845_01013
688 1122615.GCA_000422845_01014
689 1122615.GCA_000422845_01015
690 1122615.GCA_000422845_01016
691 1122615.GCA_000422845_01017
692 1122615.GCA_000422845_01018
693 1122615.GCA_000422845_01019
694 1122615.GCA_000422845_01020
695 1122615.GCA_000422845_01021
696 1122615.GCA_000422845_01022
697 1122615.GCA_000422845_01024
698 1122615.GCA_000422845_01026
699 1122615.GCA_000422845_01028
700 1122615.GCA_000422845_01029
701 1122615.GCA_000422845_01030
702 1122615.GCA_000422845_01031
703 1122615.GCA_000422845_01032
704 1122615.GCA_000422845_01033
705 1122615.GCA_000422845_01034
706 1122615.GCA_000422845_01035
707 1122615.GCA_000422845_01036
708 1122615.GCA_000422845_01037
709 1122615.GCA_000422845_01038
710 1122615.GCA_000422845_01039
711 1122615.GCA_000422845_01040
712 1122615.GCA_000422845_01044
713 1122615.GCA_000422845_01045
714 1122615.GCA_000422845_01046
715 1122615.GCA_000422845_01047
716 1122615.GCA_000422845_01048
717 1122615.GCA_000422845_01049
718 1122615.GCA_000422845_01050
719 1122615.GCA_000422845_01051
720 1122615.GCA_000422845_01056
721 1122615.GCA_000422845_01057
722 1122615.GCA_000422845_01061
723 1122615.GCA_000422845_01062
724 1122615.GCA_000422845_01063
725 1122615.GCA_000422845_01064
726 1122615.GCA_000422845_01065
727 1122615.GCA_000422845_01066
728 1122615.GCA_000422845_01067
729 1122615.GCA_000422845_01070
730 1122615.GCA_000422845_01071
731 1122615.GCA_000422845_01072
732 1122615.GCA_000422845_01073
733 1122615.GCA_000422845_01074
734 1122615.GCA_000422845_01075
735 1122615.GCA_000422845_01077
736 1122615.GCA_000422845_01079
737 1122615.GCA_000422845_01080
738 1122615.GCA_000422845_01082
739 1122615.GCA_000422845_01083
740 1122615.GCA_000422845_01084
741 1122615.GCA_000422845_01085
742 1122615.GCA_000422845_01087
743 1122615.GCA_000422845_01090
744 1122615.GCA_000422845_01092
745 1122615.GCA_000422845_01094
746 1122615.GCA_000422845_01095
747 1122615.GCA_000422845_01096
748 1122615.GCA_000422845_01097
749 1122615.GCA_000422845_01098
750 1122615.GCA_000422845_01099
751 1122615.GCA_000422845_01100
752 1122615.GCA_000422845_01101
753 1122615.GCA_000422845_01102
754 1122615.GCA_000422845_01103
755 1122615.GCA_000422845_01104
756 1122615.GCA_000422845_01105
757 1122615.GCA_000422845_01106
758 1122615.GCA_000422845_01107
759 1122615.GCA_000422845_01108
760 1122615.GCA_000422845_01110
761 1122615.GCA_000422845_01111
762 1122615.GCA_000422845_01113
763 1122615.GCA_000422845_01114
764 1122615.GCA_000422845_01115
765 1122615.GCA_000422845_01116
766 1122615.GCA_000422845_01118
767 1122615.GCA_000422845_01119
768 1122615.GCA_000422845_01121
769 1122615.GCA_000422845_01122
770 1122615.GCA_000422845_01124
771 1122615.GCA_000422845_01125
772 1122615.GCA_000422845_01126
773 1122615.GCA_000422845_01127
774 1122615.GCA_000422845_01128
775 1122615.GCA_000422845_01129
776 1122615.GCA_000422845_01131
777 1122615.GCA_000422845_01132
778 1122615.GCA_000422845_01135
779 1122615.GCA_000422845_01136
780 1122615.GCA_000422845_01137
781 1122615.GCA_000422845_01138
782 1122615.GCA_000422845_01140
783 1122615.GCA_000422845_01143
784 1122615.GCA_000422845_01144
785 1122615.GCA_000422845_01146
786 1122615.GCA_000422845_01147
787 1122615.GCA_000422845_01148
788 1122615.GCA_000422845_01149
789 1122615.GCA_000422845_01150
790 1122615.GCA_000422845_01151
791 1122615.GCA_000422845_01152
792 1122615.GCA_000422845_01154
793 1122615.GCA_000422845_01155
794 1122615.GCA_000422845_01156
795 1122615.GCA_000422845_01157
796 1122615.GCA_000422845_01158
797 1122615.GCA_000422845_01159
798 1122615.GCA_000422845_01160
799 1122615.GCA_000422845_01161
800 1122615.GCA_000422845_01170
801 1122615.GCA_000422845_01171
802 1122615.GCA_000422845_01172
803 1122615.GCA_000422845_01173
804 1122615.GCA_000422845_01174
805 1122615.GCA_000422845_01175
806 1122615.GCA_000422845_01176
807 1122615.GCA_000422845_01177
808 1122615.GCA_000422845_01178
809 1122615.GCA_000422845_01179
810 1122615.GCA_000422845_01181
811 1122615.GCA_000422845_01182
812 1122615.GCA_000422845_01183
813 1122615.GCA_000422845_01184
814 1122615.GCA_000422845_01185
815 1122615.GCA_000422845_01188
816 1122615.GCA_000422845_01189
817 1122615.GCA_000422845_01190
818 1122615.GCA_000422845_01196
819 1122615.GCA_000422845_01198
820 1122615.GCA_000422845_01202
821 1122615.GCA_000422845_01203
