index STRING_id
233 129961.GCA_001890765_00411
234 129961.GCA_001890765_00412
235 129961.GCA_001890765_00413
236 129961.GCA_001890765_00415
237 129961.GCA_001890765_00416
238 129961.GCA_001890765_00417
239 129961.GCA_001890765_00418
240 129961.GCA_001890765_00421
241 129961.GCA_001890765_00422
242 129961.GCA_001890765_00423
243 129961.GCA_001890765_00425
244 129961.GCA_001890765_00426
245 129961.GCA_001890765_00427
246 129961.GCA_001890765_00428
247 129961.GCA_001890765_00429
248 129961.GCA_001890765_00431
249 129961.GCA_001890765_00432
250 129961.GCA_001890765_00433
251 129961.GCA_001890765_00434
252 129961.GCA_001890765_00435
253 129961.GCA_001890765_00436
254 129961.GCA_001890765_00437
255 129961.GCA_001890765_00439
256 129961.GCA_001890765_00440
257 129961.GCA_001890765_00441
258 129961.GCA_001890765_00442
259 129961.GCA_001890765_00443
260 129961.GCA_001890765_00444
261 129961.GCA_001890765_00448
262 129961.GCA_001890765_00449
263 129961.GCA_001890765_00450
264 129961.GCA_001890765_00452
265 129961.GCA_001890765_00453
266 129961.GCA_001890765_00454
267 129961.GCA_001890765_00456
268 129961.GCA_001890765_00457
269 129961.GCA_001890765_00459
270 129961.GCA_001890765_00460
271 129961.GCA_001890765_00462
272 129961.GCA_001890765_00463
273 129961.GCA_001890765_00464
274 129961.GCA_001890765_00466
275 129961.GCA_001890765_00469
276 129961.GCA_001890765_00470
277 129961.GCA_001890765_00471
278 129961.GCA_001890765_00473
279 129961.GCA_001890765_00474
280 129961.GCA_001890765_00475
281 129961.GCA_001890765_00476
282 129961.GCA_001890765_00477
283 129961.GCA_001890765_00480
284 129961.GCA_001890765_00481
285 129961.GCA_001890765_00482
286 129961.GCA_001890765_00485
287 129961.GCA_001890765_00486
288 129961.GCA_001890765_00488
289 129961.GCA_001890765_00489
290 129961.GCA_001890765_00490
291 129961.GCA_001890765_00491
292 129961.GCA_001890765_00492
293 129961.GCA_001890765_00493
294 129961.GCA_001890765_00494
295 129961.GCA_001890765_00495
296 129961.GCA_001890765_00496
297 129961.GCA_001890765_00497
298 129961.GCA_001890765_00498
299 129961.GCA_001890765_00499
300 129961.GCA_001890765_00503
301 129961.GCA_001890765_00504
302 129961.GCA_001890765_00505
303 129961.GCA_001890765_00507
304 129961.GCA_001890765_00509
305 129961.GCA_001890765_00510
306 129961.GCA_001890765_00511
307 129961.GCA_001890765_00513
308 129961.GCA_001890765_00514
309 129961.GCA_001890765_00515
310 129961.GCA_001890765_00516
311 129961.GCA_001890765_00517
312 129961.GCA_001890765_00518
313 129961.GCA_001890765_00521
314 129961.GCA_001890765_00525
315 129961.GCA_001890765_00526
316 129961.GCA_001890765_00528
317 129961.GCA_001890765_00531
318 129961.GCA_001890765_00532
319 129961.GCA_001890765_00533
320 129961.GCA_001890765_00536
321 129961.GCA_001890765_00538
322 129961.GCA_001890765_00539
323 129961.GCA_001890765_00540
324 129961.GCA_001890765_00542
325 129961.GCA_001890765_00544
326 129961.GCA_001890765_00545
327 129961.GCA_001890765_00546
328 129961.GCA_001890765_00547
329 129961.GCA_001890765_00549
330 129961.GCA_001890765_00551
331 129961.GCA_001890765_00552
332 129961.GCA_001890765_00553
333 129961.GCA_001890765_00554
334 129961.GCA_001890765_00555
335 129961.GCA_001890765_00556
336 129961.GCA_001890765_00557
337 129961.GCA_001890765_00559
338 129961.GCA_001890765_00561
339 129961.GCA_001890765_00567
340 129961.GCA_001890765_00568
341 129961.GCA_001890765_00569
342 129961.GCA_001890765_00571
343 129961.GCA_001890765_00573
344 129961.GCA_001890765_00574
345 129961.GCA_001890765_00578
346 129961.GCA_001890765_00580
347 129961.GCA_001890765_00582
348 129961.GCA_001890765_00584
349 129961.GCA_001890765_00590
350 129961.GCA_001890765_00598
351 129961.GCA_001890765_00599
352 129961.GCA_001890765_00600
353 129961.GCA_001890765_00601
354 129961.GCA_001890765_00602
355 129961.GCA_001890765_00603
356 129961.GCA_001890765_00608
357 129961.GCA_001890765_00610
358 129961.GCA_001890765_00611
359 129961.GCA_001890765_00612
360 129961.GCA_001890765_00613
361 129961.GCA_001890765_00618
362 129961.GCA_001890765_00620
363 129961.GCA_001890765_00622
364 129961.GCA_001890765_00623
365 129961.GCA_001890765_00627
366 129961.GCA_001890765_00628
367 129961.GCA_001890765_00629
368 129961.GCA_001890765_00631
369 129961.GCA_001890765_00632
370 129961.GCA_001890765_00633
371 129961.GCA_001890765_00634
372 129961.GCA_001890765_00635
373 129961.GCA_001890765_00636
374 129961.GCA_001890765_00638
375 129961.GCA_001890765_00640
376 129961.GCA_001890765_00641
377 129961.GCA_001890765_00642
378 129961.GCA_001890765_00645
379 129961.GCA_001890765_00646
380 129961.GCA_001890765_00649
381 129961.GCA_001890765_00654
382 129961.GCA_001890765_00656
383 129961.GCA_001890765_00657
384 129961.GCA_001890765_00658
385 129961.GCA_001890765_00659
386 129961.GCA_001890765_00660
387 129961.GCA_001890765_00661
388 129961.GCA_001890765_00662
389 129961.GCA_001890765_00663
390 129961.GCA_001890765_00665
391 129961.GCA_001890765_00668
392 129961.GCA_001890765_00669
393 129961.GCA_001890765_00673
394 129961.GCA_001890765_00674
395 129961.GCA_001890765_00675
396 129961.GCA_001890765_00676
397 129961.GCA_001890765_00677
398 129961.GCA_001890765_00678
399 129961.GCA_001890765_00679
400 129961.GCA_001890765_00680
401 129961.GCA_001890765_00681
402 129961.GCA_001890765_00682
403 129961.GCA_001890765_00683
404 129961.GCA_001890765_00684
405 129961.GCA_001890765_00685
406 129961.GCA_001890765_00686
407 129961.GCA_001890765_00687
408 129961.GCA_001890765_00689
409 129961.GCA_001890765_00690
410 129961.GCA_001890765_00691
411 129961.GCA_001890765_00698
412 129961.GCA_001890765_00699
413 129961.GCA_001890765_00702
414 129961.GCA_001890765_00703
415 129961.GCA_001890765_00709
416 129961.GCA_001890765_00710
417 129961.GCA_001890765_00713
418 129961.GCA_001890765_00714
419 129961.GCA_001890765_00715
420 129961.GCA_001890765_00716
421 129961.GCA_001890765_00717
422 129961.GCA_001890765_00721
423 129961.GCA_001890765_00722
424 129961.GCA_001890765_00724
425 129961.GCA_001890765_00725
426 129961.GCA_001890765_00726
427 129961.GCA_001890765_00729
428 129961.GCA_001890765_00731
429 129961.GCA_001890765_00732
430 129961.GCA_001890765_00733
431 129961.GCA_001890765_00734
432 129961.GCA_001890765_00735
433 129961.GCA_001890765_00736
434 129961.GCA_001890765_00737
435 129961.GCA_001890765_00738
436 129961.GCA_001890765_00739
437 129961.GCA_001890765_00740
438 129961.GCA_001890765_00742
439 129961.GCA_001890765_00744
440 129961.GCA_001890765_00745
441 129961.GCA_001890765_00746
442 129961.GCA_001890765_00748
443 129961.GCA_001890765_00752
444 129961.GCA_001890765_00753
445 129961.GCA_001890765_00756
446 129961.GCA_001890765_00757
447 129961.GCA_001890765_00763
448 129961.GCA_001890765_00764
449 129961.GCA_001890765_00765
450 129961.GCA_001890765_00766
451 129961.GCA_001890765_00771
452 129961.GCA_001890765_00772
453 129961.GCA_001890765_00776
454 129961.GCA_001890765_00778
455 129961.GCA_001890765_00779
456 129961.GCA_001890765_00780
457 129961.GCA_001890765_00781
458 129961.GCA_001890765_00782
459 129961.GCA_001890765_00783
460 129961.GCA_001890765_00785
461 129961.GCA_001890765_00786
462 129961.GCA_001890765_00787
463 129961.GCA_001890765_00789
464 129961.GCA_001890765_00791
465 129961.GCA_001890765_00792
466 129961.GCA_001890765_00793
467 129961.GCA_001890765_00794
468 129961.GCA_001890765_00795
469 129961.GCA_001890765_00796
470 129961.GCA_001890765_00798
471 129961.GCA_001890765_00799
472 129961.GCA_001890765_00800
473 129961.GCA_001890765_00801
474 129961.GCA_001890765_00803
475 129961.GCA_001890765_00805
476 129961.GCA_001890765_00806
477 129961.GCA_001890765_00808
478 129961.GCA_001890765_00812
479 129961.GCA_001890765_00813
480 129961.GCA_001890765_00815
481 129961.GCA_001890765_00816
482 129961.GCA_001890765_00819
483 129961.GCA_001890765_00823
484 129961.GCA_001890765_00824
485 129961.GCA_001890765_00825
486 129961.GCA_001890765_00828
487 129961.GCA_001890765_00830
488 129961.GCA_001890765_00831
489 129961.GCA_001890765_00832
490 129961.GCA_001890765_00835
491 129961.GCA_001890765_00837
492 129961.GCA_001890765_00838
493 129961.GCA_001890765_00840
494 129961.GCA_001890765_00841
495 129961.GCA_001890765_00842
496 129961.GCA_001890765_00843
497 129961.GCA_001890765_00846
498 129961.GCA_001890765_00849
499 129961.GCA_001890765_00851
500 129961.GCA_001890765_00852
501 129961.GCA_001890765_00853
502 129961.GCA_001890765_00854
503 129961.GCA_001890765_00857
504 129961.GCA_001890765_00858
505 129961.GCA_001890765_00859
506 129961.GCA_001890765_00860
507 129961.GCA_001890765_00862
508 129961.GCA_001890765_00865
509 129961.GCA_001890765_00866
510 129961.GCA_001890765_00867
511 129961.GCA_001890765_00868
512 129961.GCA_001890765_00872
513 129961.GCA_001890765_00873
514 129961.GCA_001890765_00874
515 129961.GCA_001890765_00875
516 129961.GCA_001890765_00876
517 129961.GCA_001890765_00877
518 129961.GCA_001890765_00878
519 129961.GCA_001890765_00880
520 129961.GCA_001890765_00881
521 129961.GCA_001890765_00882
522 129961.GCA_001890765_00884
523 129961.GCA_001890765_00888
524 129961.GCA_001890765_00889
525 129961.GCA_001890765_00891
526 129961.GCA_001890765_00893
527 129961.GCA_001890765_00894
528 129961.GCA_001890765_00895
529 129961.GCA_001890765_00896
530 129961.GCA_001890765_00897
531 129961.GCA_001890765_00898
532 129961.GCA_001890765_00901
533 129961.GCA_001890765_00903
534 129961.GCA_001890765_00904
535 129961.GCA_001890765_00905
536 129961.GCA_001890765_00906
537 129961.GCA_001890765_00908
538 129961.GCA_001890765_00909
539 129961.GCA_001890765_00911
540 129961.GCA_001890765_00912
541 129961.GCA_001890765_00914
542 129961.GCA_001890765_00916
543 129961.GCA_001890765_00917
544 129961.GCA_001890765_00918
545 129961.GCA_001890765_00919
546 129961.GCA_001890765_00920
547 129961.GCA_001890765_00921
548 129961.GCA_001890765_00922
549 129961.GCA_001890765_00923
550 129961.GCA_001890765_00924
551 129961.GCA_001890765_00926
552 129961.GCA_001890765_00928
553 129961.GCA_001890765_00929
554 129961.GCA_001890765_00930
555 129961.GCA_001890765_00932
556 129961.GCA_001890765_00933
557 129961.GCA_001890765_00934
558 129961.GCA_001890765_00936
559 129961.GCA_001890765_00938
560 129961.GCA_001890765_00939
561 129961.GCA_001890765_00942
562 129961.GCA_001890765_00943
563 129961.GCA_001890765_00944
564 129961.GCA_001890765_00945
565 129961.GCA_001890765_00946
566 129961.GCA_001890765_00947
567 129961.GCA_001890765_00948
568 129961.GCA_001890765_00951
569 129961.GCA_001890765_00952
570 129961.GCA_001890765_00953
571 129961.GCA_001890765_00956
572 129961.GCA_001890765_00959
573 129961.GCA_001890765_00960
574 129961.GCA_001890765_00961
575 129961.GCA_001890765_00963
576 129961.GCA_001890765_00966
577 129961.GCA_001890765_00967
578 129961.GCA_001890765_00968
579 129961.GCA_001890765_00970
580 129961.GCA_001890765_00971
581 129961.GCA_001890765_00972
582 129961.GCA_001890765_00974
583 129961.GCA_001890765_00979
584 129961.GCA_001890765_00980
585 129961.GCA_001890765_00981
586 129961.GCA_001890765_00985
587 129961.GCA_001890765_00987
588 129961.GCA_001890765_00988
589 129961.GCA_001890765_00992
590 129961.GCA_001890765_00993
591 129961.GCA_001890765_00995
592 129961.GCA_001890765_00996
593 129961.GCA_001890765_00997
594 129961.GCA_001890765_00999
595 129961.GCA_001890765_01001
596 129961.GCA_001890765_01002
597 129961.GCA_001890765_01003
598 129961.GCA_001890765_01005
599 129961.GCA_001890765_01006
600 129961.GCA_001890765_01007
601 129961.GCA_001890765_01009
602 129961.GCA_001890765_01010
603 129961.GCA_001890765_01011
604 129961.GCA_001890765_01013
605 129961.GCA_001890765_01014
606 129961.GCA_001890765_01015
607 129961.GCA_001890765_01016
608 129961.GCA_001890765_01017
609 129961.GCA_001890765_01018
610 129961.GCA_001890765_01020
611 129961.GCA_001890765_01021
612 129961.GCA_001890765_01022
613 129961.GCA_001890765_01023
614 129961.GCA_001890765_01025
615 129961.GCA_001890765_01026
616 129961.GCA_001890765_01027
617 129961.GCA_001890765_01028
618 129961.GCA_001890765_01029
619 129961.GCA_001890765_01031
620 129961.GCA_001890765_01037
621 129961.GCA_001890765_01039
622 129961.GCA_001890765_01040
623 129961.GCA_001890765_01041
624 129961.GCA_001890765_01045
625 129961.GCA_001890765_01046
626 129961.GCA_001890765_01047
627 129961.GCA_001890765_01048
628 129961.GCA_001890765_01050
629 129961.GCA_001890765_01051
630 129961.GCA_001890765_01053
631 129961.GCA_001890765_01056
632 129961.GCA_001890765_01057
633 129961.GCA_001890765_01058
634 129961.GCA_001890765_01061
635 129961.GCA_001890765_01062
636 129961.GCA_001890765_01063
637 129961.GCA_001890765_01066
638 129961.GCA_001890765_01068
639 129961.GCA_001890765_01069
640 129961.GCA_001890765_01070
641 129961.GCA_001890765_01071
642 129961.GCA_001890765_01072
643 129961.GCA_001890765_01073
644 129961.GCA_001890765_01076
645 129961.GCA_001890765_01078
646 129961.GCA_001890765_01079
647 129961.GCA_001890765_01080
648 129961.GCA_001890765_01081
649 129961.GCA_001890765_01082
650 129961.GCA_001890765_01088
651 129961.GCA_001890765_01089
652 129961.GCA_001890765_01090
653 129961.GCA_001890765_01095
654 129961.GCA_001890765_01097
655 129961.GCA_001890765_01099
656 129961.GCA_001890765_01100
657 129961.GCA_001890765_01101
658 129961.GCA_001890765_01102
659 129961.GCA_001890765_01108
660 129961.GCA_001890765_01111
661 129961.GCA_001890765_01115
662 129961.GCA_001890765_01116
663 129961.GCA_001890765_01117
664 129961.GCA_001890765_01118
665 129961.GCA_001890765_01120
666 129961.GCA_001890765_01121
667 129961.GCA_001890765_01122
668 129961.GCA_001890765_01123
669 129961.GCA_001890765_01124
670 129961.GCA_001890765_01128
671 129961.GCA_001890765_01129
672 129961.GCA_001890765_01130
673 129961.GCA_001890765_01132
674 129961.GCA_001890765_01135
675 129961.GCA_001890765_01136
676 129961.GCA_001890765_01137
677 129961.GCA_001890765_01138
678 129961.GCA_001890765_01139
679 129961.GCA_001890765_01140
680 129961.GCA_001890765_01141
681 129961.GCA_001890765_01143
682 129961.GCA_001890765_01144
683 129961.GCA_001890765_01145
684 129961.GCA_001890765_01147
685 129961.GCA_001890765_01149
686 129961.GCA_001890765_01151
687 129961.GCA_001890765_01154
688 129961.GCA_001890765_01157
689 129961.GCA_001890765_01158
690 129961.GCA_001890765_01160
691 129961.GCA_001890765_01162
692 129961.GCA_001890765_01163
693 129961.GCA_001890765_01164
694 129961.GCA_001890765_01165
695 129961.GCA_001890765_01166
696 129961.GCA_001890765_01167
697 129961.GCA_001890765_01168
698 129961.GCA_001890765_01170
699 129961.GCA_001890765_01171
700 129961.GCA_001890765_01174
701 129961.GCA_001890765_01175
702 129961.GCA_001890765_01176
703 129961.GCA_001890765_01177
704 129961.GCA_001890765_01178
705 129961.GCA_001890765_01179
706 129961.GCA_001890765_01180
707 129961.GCA_001890765_01183
708 129961.GCA_001890765_01184
709 129961.GCA_001890765_01185
710 129961.GCA_001890765_01189
711 129961.GCA_001890765_01190
712 129961.GCA_001890765_01191
713 129961.GCA_001890765_01194
714 129961.GCA_001890765_01195
715 129961.GCA_001890765_01196
716 129961.GCA_001890765_01197
717 129961.GCA_001890765_01198
718 129961.GCA_001890765_01199
719 129961.GCA_001890765_01205
720 129961.GCA_001890765_01207
721 129961.GCA_001890765_01209
722 129961.GCA_001890765_01213
723 129961.GCA_001890765_01214
724 129961.GCA_001890765_01216
725 129961.GCA_001890765_01217
726 129961.GCA_001890765_01219
727 129961.GCA_001890765_01220
728 129961.GCA_001890765_01221
729 129961.GCA_001890765_01223
730 129961.GCA_001890765_01224
731 129961.GCA_001890765_01228
732 129961.GCA_001890765_01230
733 129961.GCA_001890765_01234
734 129961.GCA_001890765_01236
735 129961.GCA_001890765_01237
736 129961.GCA_001890765_01238
737 129961.GCA_001890765_01242
738 129961.GCA_001890765_01243
739 129961.GCA_001890765_01248
740 129961.GCA_001890765_01250
741 129961.GCA_001890765_01251
742 129961.GCA_001890765_01252
743 129961.GCA_001890765_01253
744 129961.GCA_001890765_01254
745 129961.GCA_001890765_01257
746 129961.GCA_001890765_01258
747 129961.GCA_001890765_01260
748 129961.GCA_001890765_01261
749 129961.GCA_001890765_01262
750 129961.GCA_001890765_01264
751 129961.GCA_001890765_01265
752 129961.GCA_001890765_01266
753 129961.GCA_001890765_01268
754 129961.GCA_001890765_01269
755 129961.GCA_001890765_01270
756 129961.GCA_001890765_01271
757 129961.GCA_001890765_01272
758 129961.GCA_001890765_01273
759 129961.GCA_001890765_01275
760 129961.GCA_001890765_01276
761 129961.GCA_001890765_01277
762 129961.GCA_001890765_01278
763 129961.GCA_001890765_01279
764 129961.GCA_001890765_01284
765 129961.GCA_001890765_01288
766 129961.GCA_001890765_01289
767 129961.GCA_001890765_01290
768 129961.GCA_001890765_01293
769 129961.GCA_001890765_01294
770 129961.GCA_001890765_01295
771 129961.GCA_001890765_01297
772 129961.GCA_001890765_01298
773 129961.GCA_001890765_01300
774 129961.GCA_001890765_01302
775 129961.GCA_001890765_01303
776 129961.GCA_001890765_01310
777 129961.GCA_001890765_01311
778 129961.GCA_001890765_01312
779 129961.GCA_001890765_01314
780 129961.GCA_001890765_01318
781 129961.GCA_001890765_01319
782 129961.GCA_001890765_01320
783 129961.GCA_001890765_01323
784 129961.GCA_001890765_01324
785 129961.GCA_001890765_01326
786 129961.GCA_001890765_01327
787 129961.GCA_001890765_01328
788 129961.GCA_001890765_01332
789 129961.GCA_001890765_01335
790 129961.GCA_001890765_01336
791 129961.GCA_001890765_01337
792 129961.GCA_001890765_01338
793 129961.GCA_001890765_01340
794 129961.GCA_001890765_01341
795 129961.GCA_001890765_01342
796 129961.GCA_001890765_01343
797 129961.GCA_001890765_01344
798 129961.GCA_001890765_01345
799 129961.GCA_001890765_01347
800 129961.GCA_001890765_01348
801 129961.GCA_001890765_01353
802 129961.GCA_001890765_01354
803 129961.GCA_001890765_01355
804 129961.GCA_001890765_01356
805 129961.GCA_001890765_01359
806 129961.GCA_001890765_01360
807 129961.GCA_001890765_01361
808 129961.GCA_001890765_01362
809 129961.GCA_001890765_01363
810 129961.GCA_001890765_01365
811 129961.GCA_001890765_01366
812 129961.GCA_001890765_01370
813 129961.GCA_001890765_01371
814 129961.GCA_001890765_01372
815 129961.GCA_001890765_01373
816 129961.GCA_001890765_01374
817 129961.GCA_001890765_01375
818 129961.GCA_001890765_01376
819 129961.GCA_001890765_01377
820 129961.GCA_001890765_01378
821 129961.GCA_001890765_01379
822 129961.GCA_001890765_01380
823 129961.GCA_001890765_01381
824 129961.GCA_001890765_01382
825 129961.GCA_001890765_01384
826 129961.GCA_001890765_01385
827 129961.GCA_001890765_01386
828 129961.GCA_001890765_01388
829 129961.GCA_001890765_01389
830 129961.GCA_001890765_01390
831 129961.GCA_001890765_01391
832 129961.GCA_001890765_01393
833 129961.GCA_001890765_01394
834 129961.GCA_001890765_01395
835 129961.GCA_001890765_01397
836 129961.GCA_001890765_01398
837 129961.GCA_001890765_01399
838 129961.GCA_001890765_01400
839 129961.GCA_001890765_01401
840 129961.GCA_001890765_01402
841 129961.GCA_001890765_01403
842 129961.GCA_001890765_01404
843 129961.GCA_001890765_01405
844 129961.GCA_001890765_01407
845 129961.GCA_001890765_01408
846 129961.GCA_001890765_01409
847 129961.GCA_001890765_01410
848 129961.GCA_001890765_01411
849 129961.GCA_001890765_01420
850 129961.GCA_001890765_01421
851 129961.GCA_001890765_01423
852 129961.GCA_001890765_01424
853 129961.GCA_001890765_01425
854 129961.GCA_001890765_01426
855 129961.GCA_001890765_01427
856 129961.GCA_001890765_01428
857 129961.GCA_001890765_01429
858 129961.GCA_001890765_01430
859 129961.GCA_001890765_01431
860 129961.GCA_001890765_01434
861 129961.GCA_001890765_01436
862 129961.GCA_001890765_01437
863 129961.GCA_001890765_01438
864 129961.GCA_001890765_01439
865 129961.GCA_001890765_01440
866 129961.GCA_001890765_01441
867 129961.GCA_001890765_01442
868 129961.GCA_001890765_01443
869 129961.GCA_001890765_01444
870 129961.GCA_001890765_01445
871 129961.GCA_001890765_01447
872 129961.GCA_001890765_01449
